gas,brake,steer_angle,speed_kmh,g_lat,g_lon,world_x,world_z,norm_pos,lap_time_ms,completed_laps,timestamp_ms
1.0,0.0,-7.757200372500439e-13,296.9808349609375,0.03951855003833771,0.12137222290039062,227.51473999023438,323.9586181640625,0.0013367028441280127,57,0,1779137653421
1.0,0.0,-3.441585666626168e-14,297.05438232421875,0.014835638925433159,0.11512546241283417,226.08880615234375,324.37371826171875,0.0016841886099427938,75,0,1779137653438
1.0,0.0,-1.526905636433859e-15,297.12847900390625,0.006528316996991634,0.11771638691425323,224.6625213623047,324.78887939453125,0.002030705800279975,93,0,1779137653455
1.0,0.0,-1.1385623647601213e-16,297.1879577636719,0.011439027264714241,0.11034854501485825,223.47366333007812,325.1348876953125,0.002320236060768366,108,0,1779137653472
1.0,0.0,-0.00036332395393401384,297.2594909667969,0.012573248706758022,0.11257413774728775,222.04673767089844,325.5501708984375,0.002665980253368616,126,0,1779137653489
1.0,0.0,-0.0008291886188089848,297.32855224609375,0.0005596957635134459,0.10480830818414688,220.61947631835938,325.9654846191406,0.003014436922967434,144,0,1779137653506
1.0,0.0,-0.000862550048623234,297.3811950683594,0.0018920832080766559,0.09450650215148926,219.19189453125,326.3808898925781,0.0033610621467232704,162,0,1779137653523
1.0,0.0,-6.47183769615367e-05,297.4314270019531,0.016125421971082687,0.07003580778837204,218.00205993652344,326.7271423339844,0.0036488333716988564,177,0,1779137653541
1.0,0.0,-2.8713177471217932e-06,297.35784912109375,-0.01417826022952795,-0.6159796714782715,216.57418823242188,327.1427001953125,0.003997299820184708,195,0,1779137653558
1.0,0.0,-1.2738985333271557e-07,297.5326232910156,-0.009222784079611301,0.4909072518348694,215.14657592773438,327.5582275390625,0.004344868939369917,213,0,1779137653575
1.0,0.0,-9.49903622426973e-09,297.6733093261719,-0.007033678237348795,0.2014208734035492,213.71771240234375,327.97412109375,0.0046920147724449635,231,0,1779137653592
1.0,0.0,-4.2143752376766486e-10,297.7937927246094,-0.01189880259335041,0.18789200484752655,212.52650451660156,328.32086181640625,0.004980508703738451,246,0,1779137653609
1.0,0.0,-1.8697640657983072e-11,297.9067687988281,-0.004229177720844746,0.17443279922008514,211.0965576171875,328.7370910644531,0.005328972823917866,264,0,1779137653626
1.0,0.0,-1.3942206764094855e-12,297.9993591308594,0.015114386565983295,0.17423900961875916,209.66607666015625,329.1534423828125,0.005676634609699249,282,0,1779137653643
1.0,0.0,-6.185647155078355e-14,298.1068420410156,0.019967107102274895,0.17289628088474274,208.2350616455078,329.5699157714844,0.006024099886417389,300,0,1779137653660
1.0,0.0,-2.7443452444895176e-15,298.2207336425781,-0.014622894115746021,0.18655559420585632,207.04214477539062,329.9170837402344,0.006314186379313469,315,0,1779137653677
1.0,0.0,-0.00012387656897772104,298.3116149902344,-0.007074618246406317,0.165667325258255,205.84884643554688,330.2642822265625,0.006605672650039196,330,0,1779137653694
1.0,0.0,-0.002246504882350564,298.4102478027344,0.030242029577493668,0.15226615965366364,204.17764282226562,330.75048828125,0.007012583315372467,351,0,1779137653711
1.0,0.0,-0.003737041261047125,298.5133056640625,0.051443640142679214,0.16545693576335907,202.98355102539062,331.0979919433594,0.007300525903701782,366,0,1779137653728
1.0,0.0,-0.0038639612030237913,298.6002197265625,0.037759505212306976,0.15966655313968658,201.55023193359375,331.5152587890625,0.007648726925253868,384,0,1779137653745
1.0,0.0,-0.0027492812369018793,298.7022705078125,0.06277390569448471,0.16119660437107086,200.35545349121094,331.8631896972656,0.00794412661343813,399,0,1779137653762
1.0,0.0,-0.00014249161176849157,298.8021545410156,0.037899065762758255,0.14693880081176758,198.92132568359375,332.2809753417969,0.008240912109613419,417,0,1779137653779
1.0,0.0,-1.062512365024304e-05,298.8784484863281,0.012400442734360695,0.14626802504062653,197.4867706298828,332.6990051269531,0.008654533885419369,435,0,1779137653796
1.0,0.0,-4.713978398740437e-07,298.98089599609375,0.04437331110239029,0.16553643345832825,196.29095458984375,333.0474853515625,0.008906601928174496,450,0,1779137653813
1.0,0.0,-2.09141965967774e-08,299.09051513671875,0.0349888913333416,0.1745780110359192,194.8555450439453,333.4659423828125,0.009290514513850212,468,0,1779137653830
