gas,brake,steer_angle,speed_kmh,g_lat,g_lon,world_x,world_z,norm_pos,lap_time_ms,completed_laps,timestamp_ms
1.0,0.0,-2.5028406899908267e-38,243.84657287597656,0.010353181511163712,0.26703566312789917,228.59266662597656,322.8892822265625,0.001037166453897953,39,0,1779057271842
1.0,0.0,-2.5028406899908267e-38,244.02955627441406,0.010296758264303207,0.2944329082965851,227.42100524902344,323.22784423828125,0.0013210505712777376,57,0,1779057271859
1.0,0.0,-2.5028406899908267e-38,244.18209838867188,0.006072465796023607,0.2830478250980377,226.2484588623047,323.5667419433594,0.0016065611271187663,75,0,1779057271876
1.0,0.0,-2.5028406899908267e-38,244.37893676757812,-0.007758774794638157,0.25970458984375,224.6837615966797,324.0188903808594,0.0019864472560584545,99,0,1779057271894
1.0,0.0,-2.5028406899908267e-38,244.5120086669922,-0.012214754708111286,0.25221288204193115,224.0966339111328,324.18853759765625,0.0021293831523507833,108,0,1779057271911
1.0,0.0,-2.5028406899908267e-38,244.66917419433594,-0.020403293892741203,0.2512449324131012,222.92176818847656,324.5279235839844,0.0024151664692908525,126,0,1779057271928
1.0,0.0,-2.5028406899908267e-38,244.8275909423828,-0.024553712457418442,0.2548140287399292,221.7461395263672,324.86737060546875,0.002699962817132473,144,0,1779057271945
1.0,0.0,-2.5028406899908267e-38,244.96292114257812,-0.01973637007176876,0.2611928880214691,220.5697021484375,325.2069396972656,0.002985726809129119,162,0,1779057271962
1.0,0.0,-2.5028406899908267e-38,245.1311798095703,-0.012056864798069,0.2701141834259033,219.58872985839844,325.489990234375,0.003224186133593321,177,0,1779057271979
1.0,0.0,-2.5028406899908267e-38,245.30294799804688,0.004845327232033014,0.27054619789123535,218.01795959472656,325.943115234375,0.0036054174415767193,201,0,1779057271996
1.0,0.0,-2.5028406899908267e-38,245.4436798095703,0.016697360202670097,0.26154592633247375,217.23204040527344,326.1698303222656,0.0037956517189741135,213,0,1779057272013
1.0,0.0,-5.187834517528245e-08,245.60748291015625,0.00076066586188972,0.2537981867790222,215.8558349609375,326.5668640136719,0.004130514804273844,234,0,1779057272030
1.0,0.0,-0.00010582202230580151,245.7736358642578,-0.008198894560337067,0.2623809278011322,214.6753692626953,326.907470703125,0.0044171009212732315,252,0,1779057272047
