gas,brake,steer_angle,speed_kmh,g_lat,g_lon,world_x,world_z,norm_pos,lap_time_ms,completed_laps,timestamp_ms
1.0,0.0,-0.0007999999797903001,295.8967590332031,0.021501751616597176,0.20377491414546967,225.29478454589844,325.05084228515625,0.001904585980810225,87,8,1779383607693
1.0,0.0,0.0005999999702908099,295.9984130859375,0.0031098886393010616,0.18973898887634277,224.58438110351562,325.25762939453125,0.002078291727229953,96,8,1779383607710
1.0,0.0,-0.00019999999494757503,296.1185607910156,0.018987396731972694,0.19156166911125183,222.92620849609375,325.74029541015625,0.002481551142409444,117,8,1779383607727
1.0,0.0,-0.00019999999494757503,296.2371520996094,0.019479775801301003,0.18327081203460693,221.50430297851562,326.1541748046875,0.002826995449140668,135,8,1779383607744
1.0,0.0,9.999999747378752e-05,296.3329162597656,0.014119772240519524,0.17373843491077423,220.0818634033203,326.5682373046875,0.003174262586981058,153,8,1779383607761
1.0,0.0,-0.002199999988079071,296.4349365234375,0.04124407097697258,0.1475307047367096,219.13330078125,326.8443908691406,0.0034050345420837402,165,8,1779383607778
1.0,0.0,-0.004399999976158142,296.52215576171875,0.0733453631401062,0.1447678506374359,217.4728546142578,327.3279113769531,0.003807277651503682,186,8,1779383607795
1.0,0.0,-0.0044999998062849045,296.60784912109375,0.0531882643699646,0.17897921800613403,216.04917907714844,327.74273681640625,0.004153470974415541,204,8,1779383607812
1.0,0.0,-0.0037999998312443495,296.7339172363281,0.07084818184375763,0.21384824812412262,214.86239624023438,328.0887145996094,0.004443730227649212,219,8,1779383607829
1.0,0.0,-0.003399999812245369,296.8617248535156,0.10336033999919891,0.19472239911556244,213.6752166748047,328.43499755859375,0.004732014145702124,234,8,1779383607846
1.0,0.0,-0.002699999837204814,296.9637145996094,0.10106871277093887,0.1849754899740219,212.01258850097656,328.92041015625,0.005134996026754379,255,8,1779383607863
1.0,0.0,-0.0018999999156221747,297.07342529296875,0.08457422256469727,0.17300817370414734,210.58697509765625,329.33697509765625,0.005480896215885878,273,8,1779383607880
1.0,0.0,-0.001500000013038516,297.1830749511719,0.12493617832660675,0.16307498514652252,209.3986358642578,329.6844482421875,0.005771501921117306,288,8,1779383607897
1.0,0.0,0.0004999999655410647,297.2940673828125,0.08289200812578201,0.19194182753562927,208.2100067138672,330.0322570800781,0.006060522980988026,303,8,1779383607914
