gas,brake,steer_angle,speed_kmh,g_lat,g_lon,world_x,world_z,norm_pos,lap_time_ms,completed_laps,timestamp_ms
1.0,0.0,0.0009999999310821295,295.2342529296875,-0.01616317220032215,0.1992536038160324,224.2593536376953,325.50030517578125,0.002166429068893194,102,6,1779383471107
1.0,0.0,0.002099999925121665,295.36004638671875,-0.020194262266159058,0.2033674418926239,223.07733154296875,325.84222412109375,0.00245383707806468,117,6,1779383471124
1.0,0.0,0.001500000013038516,295.48388671875,-0.024559099227190018,0.1928119957447052,221.65834045410156,326.2525634765625,0.002798285335302353,135,6,1779383471141
1.0,0.0,-0.00019999999494757503,295.5841369628906,-0.00848738756030798,0.18542321026325226,220.4753875732422,326.5945739746094,0.0030860474798828363,150,6,1779383471158
1.0,0.0,-0.0011999999405816197,295.69012451171875,-0.004243033472448587,0.1570853441953659,219.52874755859375,326.86822509765625,0.0033167593646794558,162,6,1779383471175
1.0,0.0,-0.00279999990016222,295.7768249511719,0.023521406576037407,0.1409328281879425,217.6348419189453,327.4157409667969,0.0037774236407130957,186,6,1779383471192
1.0,0.0,-0.0024999999441206455,295.85943603515625,0.006782665383070707,0.17706987261772156,216.21392822265625,327.82666015625,0.004123206250369549,204,6,1779383471209
1.0,0.0,-0.0016999999061226845,295.98828125,0.004645986948162317,0.21983160078525543,215.26634216308594,328.1007385253906,0.004352192394435406,216,6,1779383471226
1.0,0.0,0.00029999998514540493,296.12188720703125,-0.0004208105383440852,0.2021121233701706,213.6073760986328,328.58062744140625,0.0047560143284499645,237,6,1779383471243
1.0,0.0,0.000699999975040555,296.2289123535156,0.0031662932597100735,0.19483688473701477,212.1847381591797,328.9921875,0.0051022968254983425,255,6,1779383471260
1.0,0.0,0.0016999999061226845,296.3404541015625,-0.03642455115914345,0.17255644500255585,210.76153564453125,329.40386962890625,0.005447840318083763,273,6,1779383471277
1.0,0.0,0.000699999975040555,296.4532165527344,0.03213183209300041,0.16796448826789856,209.57508850097656,329.7469787597656,0.005734757520258427,288,6,1779383471295
1.0,0.0,0.00139999995008111,296.54290771484375,0.04279904440045357,0.17914347350597382,208.15090942382812,330.1589050292969,0.006082577630877495,306,6,1779383471312
1.0,0.0,0.0023999998811632395,296.67401123046875,-0.09290977567434311,0.22258661687374115,207.2011260986328,330.4336242675781,0.006314186379313469,318,6,1779383471329
1.0,0.0,0.0009999999310821295,296.7852478027344,-0.03579040989279747,0.16001373529434204,205.53831481933594,330.9142761230469,0.006718005985021591,339,6,1779383471346
1.0,0.0,-0.00139999995008111,296.85888671875,0.05577270686626434,0.14795126020908356,204.35018920898438,331.2576904296875,0.007006229367107153,354,6,1779383471363
1.0,0.0,-0.0018999999156221747,296.96307373046875,0.018664974719285965,0.18942272663116455,202.92405700683594,331.6700439453125,0.0073520345613360405,372,6,1779383471379
1.0,0.0,-0.0018999999156221747,297.0845031738281,-0.03832782059907913,0.17908328771591187,201.49737548828125,332.0825500488281,0.007698572240769863,390,6,1779383471397
1.0,0.0,-0.001500000013038516,297.1752014160156,-0.009099515154957771,0.17595040798187256,200.3080291748047,332.4263610839844,0.008012384176254272,405,6,1779383471414
1.0,0.0,-0.0005999999702908099,297.2791748046875,-0.00735987164080143,0.15045876801013947,198.64234924316406,332.9078369140625,0.008240912109613419,426,6,1779383471431
1.0,0.0,0.0005999999702908099,297.38201904296875,-0.03716787323355675,0.16865558922290802,197.6902313232422,333.1830139160156,0.008644286543130875,438,6,1779383471448
1.0,0.0,0.0004999999655410647,297.311279296875,-0.03873399645090103,-0.7409258484840393,196.26177978515625,333.59576416015625,0.009290514513850212,456,6,1779383471465
1.0,0.0,-0.0005999999702908099,297.5616455078125,-0.010516535490751266,0.5350068211555481,194.8334503173828,334.0083312988281,0.009303764440119267,474,6,1779383471482
1.0,0.0,-0.001500000013038516,297.7094421386719,-0.014208929613232613,0.20924752950668335,193.4036865234375,334.4212646484375,0.009666038677096367,492,6,1779383471499
1.0,0.0,-0.00139999995008111,297.8145751953125,0.009836535900831223,0.18640632927417755,192.4501495361328,334.69659423828125,0.00989584717899561,504,6,1779383471516
1.0,0.0,-0.000699999975040555,297.9273986816406,0.024721045047044754,0.1693839281797409,190.5423583984375,335.2475280761719,0.010358651168644428,528,6,1779383471533
1.0,0.0,0.00029999998514540493,298.0367126464844,0.010315644554793835,0.1769770085811615,189.3495330810547,335.592041015625,0.010649200528860092,543,6,1779383471550
1.0,0.0,0.000699999975040555,298.1254577636719,0.040829043835401535,0.1478513479232788,188.15634155273438,335.9366760253906,0.01093873381614685,558,6,1779383471567
1.0,0.0,0.0018999999156221747,298.2279052734375,0.03319641202688217,0.1792929470539093,186.48536682128906,336.41943359375,0.01134412456303835,579,6,1779383471584
1.0,0.0,0.0023999998811632395,298.345458984375,-0.03618917986750603,0.17892158031463623,185.29135131835938,336.764404296875,0.011634759604930878,594,6,1779383471601
1.0,0.0,0.000699999975040555,298.4439392089844,-0.02223629504442215,0.13888907432556152,183.85804748535156,337.17840576171875,0.011981245130300522,612,6,1779383471618
1.0,0.0,-0.0015999999595806003,298.51666259765625,0.007793337572365999,0.14755278825759888,182.90228271484375,337.4544372558594,0.012215040624141693,624,6,1779383471635
1.0,0.0,-0.001500000013038516,298.6283264160156,-0.016200853511691093,0.1761244535446167,181.22915649414062,337.9376220703125,0.012621591798961163,645,6,1779383471652
1.0,0.0,-0.001999999862164259,298.733154296875,0.00743017578497529,0.16225582361221313,179.79449462890625,338.35186767578125,0.012971298769116402,663,6,1779383471669
1.0,0.0,-0.002300000051036477,298.81658935546875,0.0030385858844965696,0.15157906711101532,178.35934448242188,338.7662353515625,0.01331822294741869,681,6,1779383471686
1.0,0.0,-0.0018999999156221747,298.9110107421875,0.018990321084856987,0.13270652294158936,177.40232849121094,339.04254150390625,0.01354963332414627,693,6,1779383471703
1.0,0.0,-0.0007999999797903001,298.9980773925781,0.04356544464826584,0.1459817737340927,175.72714233398438,339.52630615234375,0.013957682065665722,714,6,1779383471720
1.0,0.0,9.999999747378752e-05,299.0797119140625,0.017450746148824692,0.15877220034599304,174.2908172607422,339.9412536621094,0.014305343851447105,732,6,1779383471737
1.0,0.0,0.0013000000035390258,299.1803894042969,-0.01635092869400978,0.1419084519147873,173.093505859375,340.28717041015625,0.01459751557558775,747,6,1779383471754
1.0,0.0,0.00039999998989515007,299.2673645019531,0.012555927038192749,0.14030204713344574,171.65631103515625,340.7023620605469,0.01494590938091278,765,6,1779383471771
1.0,0.0,-0.0008999999845400453,299.3370666503906,0.05234618857502937,0.11659906059503555,170.21873474121094,341.11773681640625,0.015295022167265415,783,6,1779383471788
1.0,0.0,-0.00139999995008111,299.4499206542969,-0.011414050124585629,0.1696230173110962,169.2600860595703,341.394775390625,0.015528230927884579,795,6,1779383471805
1.0,0.0,-0.0013000000035390258,299.5488586425781,-0.011050693690776825,0.14795267581939697,167.8216552734375,341.8103942871094,0.01587665267288685,813,6,1779383471822
1.0,0.0,-0.0017999999690800905,299.62506103515625,0.05876000598073006,0.1417970210313797,166.38279724121094,342.22613525390625,0.01622648909687996,831,6,1779383471839
1.0,0.0,0.0013000000035390258,299.7218322753906,-0.01750047691166401,0.16473279893398285,164.94351196289062,342.64208984375,0.016575289890170097,849,6,1779383471856
1.0,0.0,0.0018999999156221747,299.8016357421875,-0.06867554783821106,0.13422444462776184,163.50375366210938,343.05810546875,0.016927240416407585,867,6,1779383471873
1.0,0.0,-0.00019999999494757503,299.8721618652344,0.050725508481264114,0.09678478538990021,162.30364990234375,343.40478515625,0.01721809431910515,882,6,1779383471890
1.0,0.0,-0.0023999998811632395,299.9598693847656,0.036666661500930786,0.16200485825538635,160.6231231689453,343.8904113769531,0.017624514177441597,903,6,1779383471907
1.0,0.0,-0.001999999862164259,300.05938720703125,0.03970621898770332,0.14946673810482025,159.42237854003906,344.2374572753906,0.017917118966579437,918,6,1779383471924
1.0,0.0,-0.0008999999845400453,300.1383361816406,0.05430863797664642,0.15109214186668396,158.2213592529297,344.58465576171875,0.0182103980332613,933,6,1779383471941
1.0,0.0,-0.00019999999494757503,300.2323913574219,0.01694607175886631,0.14642806351184845,156.77978515625,345.00146484375,0.018558848649263382,951,6,1779383471959
1.0,0.0,0.0,300.3188171386719,0.05834696814417839,0.12750935554504395,155.33779907226562,345.41845703125,0.01890937052667141,969,6,1779383471976
1.0,0.0,0.0007999999797903001,300.38824462890625,0.005307469982653856,0.12901188433170319,153.89549255371094,345.83563232421875,0.01925952360033989,987,6,1779383471993
1.0,0.0,0.0004999999655410647,300.4695129394531,-0.007430559024214745,0.12312966585159302,152.93373107910156,346.11376953125,0.0194920115172863,999,6,1779383472010
1.0,0.0,0.00019999999494757503,300.54461669921875,0.058079589158296585,0.12010383605957031,151.25027465820312,346.60064697265625,0.0199018232524395,1020,6,1779383472027
1.0,0.0,0.00019999999494757503,300.62384033203125,-0.028871195390820503,0.15776857733726501,149.80690002441406,347.0181884765625,0.020252253860235214,1038,6,1779383472044
1.0,0.0,-0.0005999999702908099,300.7116394042969,-0.0016003269702196121,0.12044083327054977,148.84439086914062,347.2965393066406,0.020486440509557724,1050,6,1779383472061
1.0,0.0,-0.00279999990016222,300.79083251953125,0.06793688982725143,0.1290043294429779,147.1596221923828,347.7837829589844,0.020894765853881836,1071,6,1779383472078
1.0,0.0,-0.003499999875202775,300.8590087890625,0.027854811400175095,0.1301659494638443,145.95591735839844,348.1320495605469,0.021186847239732742,1086,6,1779383472095
1.0,0.0,-0.0044999998062849045,300.9405212402344,0.03216463327407837,0.11678841710090637,144.27032470703125,348.61981201171875,0.02159612439572811,1107,6,1779383472112
1.0,0.0,-0.004699999932199717,301.0155944824219,0.10748057067394257,0.12260987609624863,143.30694580078125,348.898681640625,0.021830575540661812,1119,6,1779383472129
1.0,0.0,-0.004299999680370092,301.0914611816406,0.10163057595491409,0.14177986979484558,142.10255432128906,349.24749755859375,0.022123251110315323,1134,6,1779383472146
1.0,0.0,-0.003999999724328518,301.17791748046875,0.10196617990732193,0.12994226813316345,140.416015625,349.7362976074219,0.022533409297466278,1155,6,1779383472163
1.0,0.0,-0.003399999812245369,301.2543640136719,0.12388304620981216,0.11150193214416504,138.97012329101562,350.1556701660156,0.0228852778673172,1173,6,1779383472180
1.0,0.0,-0.0023999998811632395,301.30975341796875,0.11476095020771027,0.10363729298114777,137.52401733398438,350.5754699707031,0.023236040025949478,1191,6,1779383472197
1.0,0.0,-0.0018999999156221747,301.3844909667969,0.10980647057294846,0.13071714341640472,136.3187713623047,350.9256286621094,0.023528890684247017,1206,6,1779383472214
1.0,0.0,-0.00139999995008111,301.4737548828125,0.10139390081167221,0.13772374391555786,134.8721923828125,351.34625244140625,0.023880967870354652,1224,6,1779383472231
1.0,0.0,-0.0013000000035390258,301.536865234375,0.06750080734491348,0.10975584387779236,133.42532348632812,351.7672424316406,0.024232961237430573,1242,6,1779383472248
1.0,0.0,-0.002199999988079071,301.5960693359375,0.09062565118074417,0.08134684711694717,132.7017822265625,351.9778747558594,0.024408234283328056,1251,6,1779383472265
1.0,0.0,-0.003399999812245369,301.6651916503906,0.11987803876399994,0.14060871303081512,130.77212524414062,352.53997802734375,0.024877890944480896,1275,6,1779383472282
1.0,0.0,-0.004299999680370092,301.7572021484375,0.099830262362957,0.13595201075077057,129.3245391845703,352.96209716796875,0.02523040398955345,1293,6,1779383472299
1.0,0.0,-0.004900000058114529,301.82586669921875,0.1065731793642044,0.12294559180736542,127.87664031982422,353.38458251953125,0.025582849979400635,1311,6,1779383472316
1.0,0.0,-0.0050999997183680534,301.9049377441406,0.11855559051036835,0.1199854239821434,126.91122436523438,353.6665344238281,0.025817202404141426,1323,6,1779383472333
1.0,0.0,-0.0052999998442828655,301.9760437011719,0.13651011884212494,0.1043018326163292,125.22148895263672,354.1604309082031,0.026226988062262535,1344,6,1779383472350
1.0,0.0,-0.0050999997183680534,302.02081298828125,0.1639116257429123,0.07973072677850723,123.77294158935547,354.5843200683594,0.026580993086099625,1362,6,1779383472367
1.0,0.0,-0.004399999976158142,302.0827941894531,0.15078626573085785,0.11358702182769775,122.56570434570312,354.93804931640625,0.026874389499425888,1377,6,1779383472384
1.0,0.0,-0.003399999812245369,302.1653747558594,0.14659856259822845,0.1375856101512909,121.11678314208984,355.363037109375,0.02722550928592682,1395,6,1779383472401
