gas,brake,steer_angle,speed_kmh,g_lat,g_lon,world_x,world_z,norm_pos,lap_time_ms,completed_laps,timestamp_ms
1.0,0.0,0.00419999985024333,297.3176574707031,-0.07850561290979385,0.17562437057495117,224.3148193359375,325.6238098144531,0.0021608062088489532,99,3,1779383269043
1.0,0.0,0.005499999970197678,297.4328308105469,-0.15635325014591217,0.18139304220676422,222.6508026123047,326.1142272949219,0.002567002084106207,120,3,1779383269060
1.0,0.0,0.004999999888241291,297.5450439453125,-0.09065274894237518,0.1763199120759964,221.69952392578125,326.3942565917969,0.002798285335302353,132,3,1779383269077
1.0,0.0,0.003499999875202775,297.6344909667969,-0.0931054949760437,0.1580786257982254,220.2720947265625,326.8141174316406,0.0031461601611226797,150,3,1779383269094
1.0,0.0,0.0015999999595806003,297.726318359375,-0.10154011100530624,0.1262601912021637,218.6060333251953,327.3037414550781,0.003550070570781827,171,3,1779383269111
1.0,0.0,-0.00039999998989515007,297.7995910644531,-0.047773897647857666,0.11446818709373474,217.41561889648438,327.65338134765625,0.0038424916565418243,186,3,1779383269128
1.0,0.0,-0.0010999999940395355,297.8790283203125,-0.09244837611913681,0.17197957634925842,216.22488403320312,328.00299072265625,0.004130514804273844,201,3,1779383269145
1.0,0.0,-0.0030999998562037945,298.0063781738281,-0.06761821359395981,0.21358564496040344,214.55712890625,328.492431640625,0.004538349341601133,222,3,1779383269162
1.0,0.0,-0.0008999999845400453,298.12945556640625,-0.050175976008176804,0.1884448081254959,213.6037139892578,328.7720947265625,0.004768013954162598,234,3,1779383269179
1.0,0.0,0.0009999999310821295,298.2295227050781,-0.03648201748728752,0.17204278707504272,211.9345703125,329.2615966796875,0.005177049431949854,255,3,1779383269196
1.0,0.0,0.0031999999191612005,298.33172607421875,-0.12301758676767349,0.17290163040161133,210.50326538085938,329.68109130859375,0.005524312146008015,273,3,1779383269213
1.0,0.0,0.002199999988079071,298.42913818359375,-0.0020972988568246365,0.1393827348947525,209.07138061523438,330.1004333496094,0.005872057750821114,291,3,1779383269230
1.0,0.0,0.0038999998942017555,298.5341491699219,-0.027515405789017677,0.1941390335559845,207.87779235839844,330.449951171875,0.00616143923252821,306,3,1779383269247
1.0,0.0,0.007699999958276749,298.64208984375,-0.16519498825073242,0.18172402679920197,206.68374633789062,330.7994384765625,0.006453236099332571,321,3,1779383269264
1.0,0.0,0.0052999998442828655,298.7349853515625,-0.09086064994335175,0.1297248899936676,205.48924255371094,331.148681640625,0.006743414793163538,336,3,1779383269281
1.0,0.0,0.0008999999845400453,298.8092041015625,-0.046440742909908295,0.12479861080646515,203.81640625,331.6374816894531,0.007151697762310505,357,3,1779383269298
1.0,0.0,-0.00029999998514540493,298.904541015625,-0.12475951761007309,0.20375409722328186,202.38198852539062,332.056396484375,0.007498867344111204,375,3,1779383269315
1.0,0.0,-0.0009999999310821295,299.0152282714844,-0.11947958916425705,0.14999303221702576,200.94691467285156,332.4750671386719,0.007846769876778126,393,3,1779383269332
1.0,0.0,-0.002199999988079071,299.1187438964844,-0.06662344932556152,0.16532136499881744,199.75057983398438,332.82379150390625,0.008181354962289333,408,3,1779383269349
1.0,0.0,-0.0024999999441206455,299.19537353515625,-0.0692235603928566,0.14983515441417694,198.55386352539062,333.1724853515625,0.008240912109613419,423,3,1779383269366
1.0,0.0,-0.002300000051036477,299.294921875,-0.07659155875444412,0.1435592919588089,196.87783813476562,333.6605224609375,0.008828727528452873,444,3,1779383269383
1.0,0.0,-0.002099999925121665,299.3868408203125,-0.022763501852750778,0.14557284116744995,195.68026733398438,334.0090637207031,0.009290514513850212,459,3,1779383269400
1.0,0.0,-0.002699999837204814,299.47149658203125,0.025371022522449493,0.1603199988603592,194.24273681640625,334.4273986816406,0.009427194483578205,477,3,1779383269417
1.0,0.0,-0.0015999999595806003,299.57843017578125,0.005900711286813021,0.1638706624507904,193.2841033935547,334.70635986328125,0.009709629230201244,489,3,1779383269434
