gas,brake,steer_angle,speed_kmh,g_lat,g_lon,world_x,world_z,norm_pos,lap_time_ms,completed_laps,timestamp_ms
1.0,0.0,-0.0007999999797903001,307.1539306640625,0.05012842267751694,0.11388278007507324,227.32763671875,324.91436767578125,0.0014361838111653924,60,0,1779137199677
1.0,0.0,-0.00039999998989515007,307.22430419921875,0.0014850370353087783,0.11477439105510712,226.0993194580078,325.2744445800781,0.0017359403427690268,75,0,1779137199694
1.0,0.0,0.00029999998514540493,307.2952880859375,-0.02352944388985634,0.10704006999731064,224.625,325.70654296875,0.0020959286484867334,93,0,1779137199711
1.0,0.0,-0.0015999999595806003,307.35577392578125,0.004358918406069279,0.12366979569196701,223.3961181640625,326.0665588378906,0.002393997274339199,108,0,1779137199728
1.0,0.0,-0.00039999998989515007,307.4168395996094,0.038840144872665405,0.09540949016809464,221.92115783691406,326.4986267089844,0.0027537408750504255,126,0,1779137199745
1.0,0.0,-0.00019999999494757503,307.47332763671875,0.04024564102292061,0.07819691300392151,220.2000732421875,327.0028381347656,0.003172278869897127,147,0,1779137199763
1.0,0.0,-0.0004999999655410647,307.5098571777344,-0.00773207563906908,0.06365005671977997,218.97056579589844,327.3631286621094,0.0034711929038167,162,0,1779137199780
1.0,0.0,-0.0015999999595806003,307.52691650390625,0.0514453761279583,0.01549925934523344,217.74098205566406,327.7234802246094,0.0037727837916463614,177,0,1779137199797
1.0,0.0,-0.0016999999061226845,307.55712890625,0.01526559703052044,0.09415692090988159,216.26544189453125,328.1561279296875,0.004130514804273844,195,0,1779137199814
1.0,0.0,-0.0007999999797903001,307.642578125,-0.00014703167835250497,0.15553374588489532,214.78961181640625,328.5889892578125,0.004489349666982889,213,0,1779137199831
1.0,0.0,-9.999999747378752e-05,307.7151184082031,-0.015580890700221062,0.13072261214256287,213.55943298339844,328.9498596191406,0.0047910138964653015,228,0,1779137199848
1.0,0.0,9.999999747378752e-05,307.7938232421875,0.038620661944150925,0.0874280333518982,212.08285522460938,329.383056640625,0.005148342810571194,246,0,1779137199865
1.0,0.0,0.000699999975040555,307.8538818359375,-0.10819889605045319,0.09616723656654358,210.60598754882812,329.8163757324219,0.005508278496563435,264,0,1779137199882
1.0,0.0,-0.000699999975040555,307.89190673828125,0.10103535652160645,0.0633276104927063,209.37501525878906,330.1773986816406,0.005810250528156757,279,0,1779137199899
1.0,0.0,0.00039999998989515007,307.947021484375,0.02873053215444088,0.1267935037612915,207.89772033691406,330.61090087890625,0.00616678548976779,297,0,1779137199916
1.0,0.0,0.0011999999405816197,308.0282897949219,-0.06931296736001968,0.08942660689353943,206.66636657714844,330.97222900390625,0.006466940511018038,312,0,1779137199933
1.0,0.0,-0.0005999999702908099,308.0660705566406,0.11843714863061905,0.04932883381843567,204.94210815429688,331.4780578613281,0.006886175833642483,333,0,1779137199950
1.0,0.0,-0.0016999999061226845,308.0922546386719,0.0854654312133789,0.06719017773866653,203.71046447753906,331.83966064453125,0.007185138761997223,348,0,1779137199968
1.0,0.0,-0.0018999999156221747,308.1637878417969,-0.020868372172117233,0.12466420978307724,202.23231506347656,332.2738952636719,0.007606576196849346,369,0,1779137199985
1.0,0.0,-0.001999999862164259,308.21014404296875,0.020581351593136787,0.06517191976308823,201.00025939941406,332.63580322265625,0.007846769876778126,381,0,1779137200002
1.0,0.0,-0.002199999988079071,308.2701416015625,0.029757332056760788,0.06682555377483368,199.27511596679688,333.14263916015625,0.008240912109613419,402,0,1779137200019
1.0,0.0,-0.002199999988079071,308.323486328125,0.008210294879972935,0.10991962254047394,198.04269409179688,333.5048522949219,0.008240912109613419,417,0,1779137200036
1.0,0.0,-0.002199999988079071,308.3751525878906,0.02057807520031929,0.07216038554906845,196.81005859375,333.8670654296875,0.00885024480521679,432,0,1779137200053
